Sample_ID,Name,Source,Condition,Condition augmented,proc_num#category,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Sc,Si,Sn,Ti,V,Zn,Zr
665,AA6010,Texture and mechanical property anisotropy in an Al‰ÛÒMg‰ÛÒSi‰ÛÒCu alloy,T6,T6,10,0,0.96375,0,0,0,0,0,0.001,0.00375,0,0,0.005,0,0,0.008,0.005,0,0,0.01,0,0,0.001,0.0025,0
666,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6013, T6",all_alloys.csv,T6,T6,10,0,0.963722792,0,0,0,0,0,0.000500375,0.00850638,0,0,0.002501876,0,0,0.010007506,0.005003753,0,0,0.008006005,0,0.000500375,0,0.001250938,0
667,80ALCR,Al-Li-Co,T6,,10,0,0.9635,0,0,0,0,0.008,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
668,80ALCR,Al-Li-Co,T6,T6,10,0,0.9635,0,0,0,0,0.008,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
669,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6262,T6",all_alloys.csv,T6,T6,10,0,0.963169977,0,0,0.00548957,0,0,0.000898293,0.002744785,0,0,0.003493363,0,0,0.009981036,0.000748578,0,0,0.005988622,0,0.000748578,0,0.00124763,0
670,6151,Light Alloys,T6,T6,10,0,0.96275,0,0,0,0,0,0.0025,0.0035,0,0,0.01,0,0,0.00625,0.002,0,0,0.009,0,0.0015,0,0.0025,0
671,6082,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.9625,0,0,0,0,0,0.0025,0.001,0,0,0.005,0,0,0.009,0.007,0,0,0.01,0,0.001,0,0.002,0
672,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6066, T6",all_alloys.csv,T6,T6,10,0,0.95959596,0,0,0,0,0,0.000505051,0.002777778,0,0,0.002525253,0,0,0.011111111,0.008585859,0,0,0.013636364,0,0,0,0.001262626,0
673,6013,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T6,T6,10,0,0.959,0,0,0,0,0,0.001,0.0085,0,0,0.005,0,0,0.01,0.005,0,0,0.008,0,0.001,0,0.0025,0
674,RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],6013,T6,,10,0,0.959,0,0,0,0,0,0.001,0.0085,0,0,0.005,0,0,0.01,0.005,0,0,0.008,0,0.001,0,0.0025,0
675,6066,Aluminium Vol1,T6,T6,10,0,0.958,0,0,0,0,0,0,0.009,0,0,0,0,0,0.011,0.009,0,0,0.013,0,0,0,0,0
676,6066,Introduction,T6,T6,10,0,0.957,0,0,0,0,0,0,0.01,0,0,0,0,0,0.011,0.008,0,0,0.014,0,0,0,0,0
677,2124-PA,"Particle size, volume fraction and matrix strength effects on fatigue behavior and particle fracture in 2124 aluminum-SiCp composites",T6,,10,0,0.955,0,0,0,0,0,0,0.033,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0
678,2124-PA,"Particle size, volume fraction and matrix strength effects on fatigue behavior and particle fracture in 2124 aluminum-SiCp composites",T6,T6,10,0,0.955,0,0,0,0,0,0,0.033,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0
679,2014 Modified,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.95269,0,0,0,0,0,0,0.0397,0,0,0.0001,0,0,0.006,0.0001,0,0,0.0014,0,0,0,1e-05,0
680,7020 (base metal),Fusion zone grain refinement in aluminum alloy welds through magnetic arc oscillation and its effect on tensile behavior,T6,T6,10,0,0.9445,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.042,0.0015
681,201,Liquid phase sintering of aluminium alloys,T6,T6,10,0,0.943,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0,0,0,0.008,0,0,0,0,0
682,2014,Liquid phase sintering of aluminium alloys,T6,T6,10,0,0.943,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0,0,0,0.008,0,0,0,0,0
683,201,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0.006,0.9424,0,0,0,0,0,0.0001,0.0435,0,0,0.0002,0,0,0.0036,0.0034,0,0,0.0005,0,0.0001,0,0.0002,0
684,2025,Introduction,T6,T6,10,0,0.94,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0.008,0,0,0.008,0,0,0,0,0
685,2024 Al,"Mechanical surface treatments on titanium, aluminum and magnesium alloys",T6,T6,10,0,0.94,0,0,0,0,0,0,0.045,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0
686,2025,Aluminium Vol1,T6,T6,10,0,0.939,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0.008,0,0,0.008,0,0,0,0,0
687,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 8091, T6",all_alloys.csv,T6,T6,10,0,0.93848541,0,0,0,0,0,0.000500526,0.019019971,0,0,0.002502628,0,0.026027329,0.008508934,0.000500526,0,0,0.001501577,0,0.000500526,0,0.001251314,0.001201261
688,2014,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.9381,0,0,0,0,0,0.0001,0.0391,0,0,0.0029,0,0,0.0047,0.0055,0,0,0.0083,0,0.0007,0,0.0006,0
689,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2618, T6",all_alloys.csv,T6,T6,10,0,0.937015358,0,0,0,0,0,0,0.023012657,0,0,0.011006053,0,0,0.01550853,0,0.010505778,0,0.001750963,0,0.000700385,0,0.000500275,0
690,2020,Aluminium Vol1,T6,T6,10,0,0.937,0,0,0,0.002,0,0,0.045,0,0,0,0,0.011,0,0.005,0,0,0,0,0,0,0,0
691,2011,Aluminium Vol1,T6,T6,10,0,0.935,0,0,0.005,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,2014,Introduction,T6,T6,10,0,0.935,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0.008,0,0,0.008,0,0,0,0,0
693,201,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0.007,0.935,0,0,0,0,0,0,0.046,0,0,0.0015,0,0,0.0035,0.0035,0,0,0.001,0,0.0025,0,0,0
694,2124 reinforced with SiCw,Mechanical behavior of cast SiCp-reinforced A1-4.5%Cu-1.5%Mg alloy,T6,T6,10,0,0.935,0,0,0,0,0,0,0.044,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
695,2124 reinforced with SiCp,Mechanical behavior of cast SiCp-reinforced A1-4.5%Cu-1.5%Mg alloy,T6,T6,10,0,0.935,0,0,0,0,0,0,0.044,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
696,2124,Mechanical behavior of cast SiCp-reinforced A1-4.5%Cu-1.5%Mg alloy,T6,T6,10,0,0.935,0,0,0,0,0,0,0.044,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
697,Al-Cu-Li-Ag-Mg ALLOY,Al-Cu-Li-Ag-Mg,T6,T6,10,0.0037,0.9344,0,0,0,0,0,0,0.045,0,0,0.0003,0,0.0116,0.0036,0,0,0,0.0001,0,0,0,0,0.0013
698,2024,Aluminium Vol1,T6,T6,10,0,0.934,0,0,0,0,0,0,0.045,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
699,2014,Aluminium Vol1,T6,T6,10,0,0.934,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0.008,0,0,0.009,0,0,0,0,0
700,Al-Cu-Li-Zr (as-extruded),Al-Cu-Li-Zr,T6,T6,10,0,0.9323,0,0,0,0,0,0.0001,0.0399,0,0,0.0012,0,0.0234,0.0002,0.0001,0.0001,0,0,0,0.0001,0,0.0005,0.0021
701,7005 No1,Thermomechanical treatments on high strength Al-Zn-Mg(-Cu) alloys,T6,T6,10,0,0.932,0,0,0,0,0,0.0014,0,0,0,0.0012,0,0,0.0104,0.0022,0,0,0.0009,0,0,0,0.0507,0.0012
702,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7020, T6",all_alloys.csv,T6,T6,10,0,0.931558935,0,0,0,0,0,0.002251351,0.0010006,0,0,0.002001201,0,0,0.012007204,0.002751651,0,0,0.001751051,0,0.00025015,0,0.045027016,0.001400841
703,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2025, T6",all_alloys.csv,T6,T6,10,0,0.931198399,0,0,0,0,0,0.000500375,0.0445334,0,0,0.005003753,0,0,0.000250188,0.008006005,0,0,0.00850638,0,0.000750563,0,0.001250938,0
704,2024 (1 extrusion passes),Improved microstructures and mechanical properties of 2024 aluminum alloy produced by a reciprocating extrusion method,T6,T6,10,0,0.92906,0,0,0,0,0,2e-05,0.0349,0,0,0.001,0,0,0.0215,0.0131,0,0,0.00042,0,0,0,0,0
705,2024 (5 extrusion passes),Improved microstructures and mechanical properties of 2024 aluminum alloy produced by a reciprocating extrusion method,T6,T6,10,0,0.92906,0,0,0,0,0,2e-05,0.0349,0,0,0.001,0,0,0.0215,0.0131,0,0,0.00042,0,0,0,0,0
706,2024 (10 extrusion passes),Improved microstructures and mechanical properties of 2024 aluminum alloy produced by a reciprocating extrusion method,T6,T6,10,0,0.92906,0,0,0,0,0,2e-05,0.0349,0,0,0.001,0,0,0.0215,0.0131,0,0,0.00042,0,0,0,0,0
707,2024 (20 extrusion passes),Improved microstructures and mechanical properties of 2024 aluminum alloy produced by a reciprocating extrusion method,T6,T6,10,0,0.92906,0,0,0,0,0,2e-05,0.0349,0,0,0.001,0,0,0.0215,0.0131,0,0,0.00042,0,0,0,0,0
708,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2024, T6",all_alloys.csv,T6,T6,10,0,0.927963982,0,0,0,0,0,0.00050025,0.043521761,0,0,0.002501251,0,0,0.015007504,0.006003002,0,0,0.002501251,0,0.000750375,0,0.001250625,0
709,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2014, T6",all_alloys.csv,T6,T6,10,0,0.927927928,0,0,0,0,0,0.000500501,0.044544545,0,0,0.003503504,0,0,0.005005005,0.008008008,0,0,0.008508509,0,0.000750751,0,0.001251251,0
710,7039 No2,Thermomechanical treatments on high strength Al-Zn-Mg(-Cu) alloys,T6,T6,10,0,0.9251,0,0,0,0,0,0.0014,0,0,0,0.0014,0,0,0.0278,0.0023,0,0,0.0009,0,0,0,0.0401,0.001
711,2025,Light Alloys,T6,T6,10,0,0.9235,0,0,0,0,0,0.001,0.0445,0,0,0.01,0,0,0.0005,0.008,0,0,0.0085,0,0.0015,0,0.0025,0
712,A356,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.9233,0,0,0,0,0,0,0,0,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
713,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.9233,0,0,0,0,0,0,0,0,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
714,2011,Light Alloys,T6,T6,10,0,0.923,0,0,0.004,0,0,0,0.055,0,0,0.007,0,0,0,0,0,0,0.004,0,0,0,0.003,0
715,A356,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",T6,T6,10,0,0.9226,0.0001,0,0,0,0,0,0,0,0,0.0007,0,0,0.0041,0,0,0,0.0702,0,0.0014,0,0.0009,0
716,A356,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.9223,0,0,0,0,0,0,0,0.001,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
717,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.9223,0,0,0,0,0,0,0,0.001,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
718,Wrought 2014,On enhancing the mechanical properties of aluminum PM alloys,T6,T6,10,0,0.922,0,0,0,0,0,0.001,0.0445,0,0,0.007,0,0,0.005,0.008,0,0,0.0085,0,0.0015,0,0.0025,0
719,2014,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.922,0,0,0,0,0,0.001,0.0445,0,0,0.007,0,0,0.005,0.008,0,0,0.0085,0,0.0015,0,0.0025,0
720,E6,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",T6,T6,10,0,0.9218,0.0001,0,0,0,0,0,0,0.0041,0,0.0008,0,0,0.0012,0,0,0,0.0711,0,0.0009,0,0,0
721,A356,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.9213,0,0,0,0,0,0,0,0.002,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
722,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.9213,0,0,0,0,0,0,0,0.002,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
723,A356,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.9203,0,0,0,0,0,0,0,0.003,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
724,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.9203,0,0,0,0,0,0,0,0.003,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
725,A356+ Mg,The effects of Mg amount on the microstructure and mechanical properties of Al‰ÛÒSi‰ÛÒMg alloys,T6,T6,10,0,0.92,0,0,0,0,0,0,0,0,0,0.001,0,0,0.007,0,0,0,0.07,0,0.002,0,0,0
726,A356,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.9193,0,0,0,0,0,0,0,0.004,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
727,Effects of erbium modification on the microstructure and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.9193,0,0,0,0,0,0,0,0.004,0,0.0012,0,0,0.0045,0,0,0,0.071,0,0,0,0,0
728,A356+ Mg,The effects of Mg amount on the microstructure and mechanical properties of Al‰ÛÒSi‰ÛÒMg alloys,T6,T6,10,0,0.917108,0,0,0,0,0,0,3e-05,0,0,0.0032,0,0,0.0043,0.0032,0,0,0.0707,0,0.00113,0,0.00033,0
729,E3,"Er addition to Al-Si-Mg-based casting alloy; Effects on microstructure, room and high temperature mechanical properties",T6,T6,10,0,0.9165,0.0001,0,0,0,0,0,0,0.0022,0,0.0008,0,0,0.004,0,0,0,0.0738,0,0.0015,0,0.0011,0
730,7004,Light Alloys,T6,T6,10,0,0.9159,0,0,0,0,0,0.0005,0.0005,0,0,0.0036,0,0,0.015,0.0045,0,0,0.0025,0,0.0005,0,0.042,0.015
731,AA7015,Mechanical characterisation of AA7015 aluminium alloy reinforced with ceramics,T6,T6,10,0,0.9156,0,0,0,0,0,0,0.003,0,0,0.0016,0,0,0.018,0,0,0,0.0006,0,0,0,0.0596,0.0016
732,A356+ Mg,The effects of Mg amount on the microstructure and mechanical properties of Al‰ÛÒSi‰ÛÒMg alloys,T6,T6,10,0,0.914671,0,0,0,0,0,0,7e-05,0,0,0.00355,0,0,0.0086,0.000328,0,0,0.07147,0,0.00093,0,0.00038,0
733,7079,Aluminium Vol1,T6,T6,10,0,0.914,0,0,0,0,0,0.002,0.006,0,0,0,0,0,0.033,0.002,0,0,0,0,0,0,0.043,0
734,319 thixocast alloy (sand cast),Effects of thermal treatments on microstructure and mechanical properties in a thixocast 319 aluminum alloy,T6,T6,10,0,0.908,0,0,0,0,0,0,0.029,0,0,0.0013,0,0,0.003,0.0002,0.0001,0,0.058,0,0.0002,0,0.0002,0
735,319 thixocast alloy (permanent mold),Effects of thermal treatments on microstructure and mechanical properties in a thixocast 319 aluminum alloy,T6,T6,10,0,0.908,0,0,0,0,0,0,0.029,0,0,0.0013,0,0,0.003,0.0002,0.0001,0,0.058,0,0.0002,0,0.0002,0
736,7079,Light Alloys,T6,T6,10,0,0.90625,0,0,0,0,0,0.00175,0.006,0,0,0.004,0,0,0.033,0.002,0,0,0.003,0,0.001,0,0.043,0
737,AA7075,Establishing relationships between mechanical properties of aluminium alloys and optimised friction stir welding process parameters,T6,T6,10,0,0.9055,0,0,0,0,0,0,0.012,0,0,0.0035,0,0,0.021,0.0012,0,0,0.0058,0,0,0,0.051,0
738,Establishing relationships between mechanical properties of aluminium alloys and optimised friction stir welding process parameters,AA7075,T6,T6,10,0,0.9055,0,0,0,0,0,0,0.012,0,0,0.0035,0,0,0.021,0.0012,0,0,0.0058,0,0,0,0.051,0
739,7050,CORROSION FATIGUE BEHAVIOR OF 7050 ALUMINUM ALLOYS IN DIFFERENT TEMPERS,T6,T6,10,0,0.90524,0,0,0,0,0,0,0.018,0,0,0,0,0,0.0197,0,0,0,0,0,0,0,0.0556,0.00146
740,Low solute,The Influence of Microstructure and Strength of 7XXX aluminum alloys,T6,T6,10,0,0.90444,0,0,0,0,0,0.0019,0.0154,0,0,7e-05,0,0,0.022,0,0,0,9e-05,0,0.0002,0,0.0559,0
741,7075,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.9044,0,0,0,0,0,0,0.0141,0,0,0.0026,0,0,0.0221,0.0005,0,0,0.001,0,0,0,0.0553,0
742,Al‰ÛÒZn‰ÛÒMg‰ÛÒCu alloy,Influence of Cu on microstructure and tensile properties of 7XXX series aluminum alloy,T6,T6,10,0,0.90369,0,0,0,0,0,0,3e-05,0,0,0.00068,0,0,0.0157,0,0,0,0.00031,0,0,0,0.0782,0.00139
743,7075,Thixoforming 7075 aluminium alloys,T6,T6,10,0,0.9013,0,0,0,0,0,0.0022,0.0151,0,0,0.0033,0,0,0.0234,0,0,0,0.001,0,0.0007,0,0.053,0
744,7075,Introduction,T6,T6,10,0,0.9007,0,0,0,0,0,0.0023,0.016,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.056,0
745,7475,Atmospheric Stress Corrosion Cracking of a Superplastic 7475 Aluminum Alloy,T6,T6,10,0,0.9006,0,0,0,0,0,0.0019,0.0153,0,0,0.0008,0,0,0.0224,0.0006,0,0,0.0002,0,0.0002,0,0.058,0
746,A356,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.9003,0,0,0,0,0,0,0,0,0,0.0017,0,0,0.029,0,0,0,0.069,0,0,0,0,0
747,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.9003,0,0,0,0,0,0,0,0,0,0.0017,0,0,0.029,0,0,0,0.069,0,0,0,0,0
748,7075,Aluminium Vol1,T6,T6,10,0,0.9,0,0,0,0,0,0.003,0.016,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.056,0
749,7175,Stress corrosion cracking and hydrogen embrittlement of an Al–Zn–Mg–Cu alloy,T6,T6,10,0,0.8987,0,0,0,0,0,0.0022,0.0149,0,0,0.0016,0,0,0.0254,0.001,0,0,0.0011,0,0.001,0,0.0541,0
750,7175,Stress corrosion cracking and hydrogen embrittlement of an Al‰ÛÒZn‰ÛÒMg‰ÛÒCu alloy,T6,T6,10,0,0.8987,0,0,0,0,0,0.0022,0.0149,0,0,0.0016,0,0,0.0254,0.001,0,0,0.0011,0,0.001,0,0.0541,0
751,A356,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.89861,0,0,0,0,0,0,0,0,0.00079,0.0016,0,0,0.03,0,0,0,0.069,0,0,0,0,0
752,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.89861,0,0,0,0,0,0,0,0,0.00079,0.0016,0,0,0.03,0,0,0,0.069,0,0,0,0,0
753,A356,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.89792,0,0,0,0,0,0,0,0,0.00028,0.0018,0,0,0.028,0,0,0,0.072,0,0,0,0,0
754,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.89792,0,0,0,0,0,0,0,0,0.00028,0.0018,0,0,0.028,0,0,0,0.072,0,0,0,0,0
755,A356,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.89745,0,0,0,0,0,0,0,0,0.00095,0.0016,0,0,0.029,0,0,0,0.071,0,0,0,0,0
756,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.89745,0,0,0,0,0,0,0,0,0.00095,0.0016,0,0,0.029,0,0,0,0.071,0,0,0,0,0
757,A356,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.89571,0,0,0,0,0,0,0,0,0.00069,0.0016,0,0,0.028,0,0,0,0.074,0,0,0,0,0
758,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.89571,0,0,0,0,0,0,0,0,0.00069,0.0016,0,0,0.028,0,0,0,0.074,0,0,0,0,0
759,7010,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.8955,0,0,0,0,0,0.0002,0.0163,0,0,0.0022,0,0,0.023,0.0002,0,0,0.0012,0,0.0004,0,0.061,0
760,Al‰ÛÒZn‰ÛÒMg‰ÛÒCu alloy,Influence of Cu on microstructure and tensile properties of 7XXX series aluminum alloy,T6,T6,10,0,0.89504,0,0,0,0,0,0,0.00768,0,0,0.00071,0,0,0.0158,0,0,0,0.00035,0,0,0,0.079,0.00142
761,A356,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,T6,T6,10,0,0.89408,0,0,0,0,0,0,0,0,0.00012,0.0018,0,0,0.031,0,0,0,0.073,0,0,0,0,0
762,Effect of Eu addition on the microstructures and mechanical properties of A356 aluminum alloys,A356,T6,T6,10,0,0.89408,0,0,0,0,0,0,0,0,0.00012,0.0018,0,0,0.031,0,0,0,0.073,0,0,0,0,0
763,"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T6",all_alloys.csv,T6,T6,10,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
764,7009,Light Alloys,T6,T6,10,0.00325,0.8935,0,0,0,0,0,0.00175,0.0095,0,0,0.002,0,0,0.025,0.001,0,0,0.002,0,0.002,0,0.06,0
765,7010,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.8922,0,0,0,0,0,0.0005,0.0175,0,0,0.0015,0,0,0.0235,0.001,0,0,0.0012,0,0.0006,0,0.062,0
766,AA7150,Influence of retrogression temperature and time on the mechanical properties and exfoliation corrosion behavior of aluminium alloy AA7150,T6,T6,10,0,0.8905,0,0,0,0,0,0,0.022,0,0,0,0,0,0.0235,0,0,0,0,0,0,0,0.064,0
767,7010,Light Alloys,T6,T6,10,0,0.8886,0,0,0,0,0,0.0005,0.0175,0,0,0.0015,0,0,0.0245,0.003,0,0,0.001,0,0,0,0.062,0.0014
768,Al‰ÛÒZn‰ÛÒMg‰ÛÒCu alloy,Influence of Cu on microstructure and tensile properties of 7XXX series aluminum alloy,T6,T6,10,0,0.88732,0,0,0,0,0,0,0.0164,0,0,0.00072,0,0,0.0159,0,0,0,0.00026,0,0,0,0.078,0.0014
769,7075,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.8867,0,0,0,0,0,0.0023,0.016,0,0,0.005,0,0,0.025,0.003,0,0,0.004,0,0.002,0,0.056,0
770,Intermediate solute,The Influence of Microstructure and Strength of 7XXX aluminum alloys,T6,T6,10,0,0.88441,0,0,0,0,0,0.0019,0.0156,0,0,9e-05,0,0,0.0281,0,0,0,0.0001,0,0.0002,0,0.0696,0
771,Al-Zn-Mg-Cu,The Effect of Microalloying,T6,T6,10,0,0.88282,0,0,0,0,0,0.0018,0.017,0,0,0.0022,0,0,0.0275,0,0.001,0,0.0006,0,0.00028,0,0.0668,0
772,"The Effect of Microalloying of Nickel, RRA Treatment on Microstructure and Mechanical Properties for High Strength Aluminum Alloy",Al-Zn-Mg-Cu,T6,T6,10,0,0.88282,0,0,0,0,0,0.0018,0.017,0,0,0.0022,0,0,0.0275,0,0.001,0,0.0006,0,0.00028,0,0.0668,0
773,7178,Aluminium Vol1,T6,T6,10,0,0.882,0,0,0,0,0,0.003,0.02,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0.068,0
774,7178,Introduction,T6,T6,10,0,0.8817,0,0,0,0,0,0.0023,0.02,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0.068,0
775,AA7055,The effect of pre-ageing temperature and retrogression heating rate on the microstructure and properties of AA7055,T6,T6,10,0,0.88011,0,0,0,0,0,0,0.0198,0,0,0.00055,0,0,0.0212,0,0,0,0.00034,0,0,0,0.0768,0.0012
776,7249,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T6,T6,10,0,0.8782,0,0,0,0,0,0.0015,0.016,0,0,0.0012,0,0,0.022,0.001,0,0,0.001,0,0.0006,0,0.0785,0
777,RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],7249,T6,T6,10,0,0.8782,0,0,0,0,0,0.0015,0.016,0,0,0.0012,0,0,0.022,0.001,0,0,0.001,0,0.0006,0,0.0785,0
778,High solute A,The Influence of Microstructure and Strength of 7XXX aluminum alloys,T6,T6,10,0,0.87811,0,0,0,0,0,0.0019,0.0148,0,0,9e-05,0,0,0.0274,0,0,0,0.0001,0,0.0002,0,0.0774,0
779,High solute B,The Influence of Microstructure and Strength of 7XXX aluminum alloys,T6,T6,10,0,0.87622,0,0,0,0,0,0.0019,0.0155,0,0,0.0002,0,0,0.0276,0,0,0,8e-05,0,0.0001,0,0.0784,0
780,7075 Modified,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.8762,0,0,0,0,0,0,0.0206,0,0,0.001,0,0,0.0399,0.001,0,0,0.0012,0,0,0,0.0601,0
781,7001,Aluminium Vol1,T6,T6,10,0,0.872,0,0,0,0,0,0.003,0.021,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.074,0
782,7178,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T6,T6,10,0,0.8682,0,0,0,0,0,0.0023,0.02,0,0,0.005,0,0,0.0275,0.003,0,0,0.004,0,0.002,0,0.068,0
783,RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],7178,T6,T6,10,0,0.8682,0,0,0,0,0,0.0023,0.02,0,0,0.005,0,0,0.0275,0.003,0,0,0.004,0,0.002,0,0.068,0
784,7178,Light Alloys,T6,T6,10,0,0.86785,0,0,0,0,0,0.00265,0.02,0,0,0.005,0,0,0.0275,0.003,0,0,0.004,0,0.002,0,0.068,0
785,Al-Zn-Mg-Cu Alloys,Microstructure and Mechanical Properties of Cast and Wrought Al-Zn-Mg-Cu Alloys Modified with Zr and Sc,T6,T6,10,0,0.865,0,0,0,0,0,0,0.012,0,0,0,0,0,0.031,0,0,0,0,0,0,0,0.09,0.002
786,7001,Light Alloys,T6,T6,10,0,0.86445,0,0,0,0,0,0.00265,0.021,0,0,0.0004,0,0,0.03,0.002,0,0,0.0035,0,0.002,0,0.074,0
